game_id,game_name,developer_name,package_name,genre,sub_genre,monetization_model,contains_ads,has_in_app_purchases,multiplayer_support,age_rating,art_style,engine_used,region_focus,publisher_tier,event_theme,release_date,soft_launch_date,last_update_date,was_featured_on_store,featured_start_date,featured_end_date,price_usd,downloads,retention_day1_pct,retention_day7_pct,retention_day30_pct,active_users_30d,avg_session_minutes,avg_daily_sessions,crash_rate_pct,apk_size_mb,update_frequency_days,rating_avg,rating_count,review_count,marketing_spend_usd,cpi_usd,conversion_to_payer_pct,ad_impressions_per_user,ad_revenue_share_pct,iap_revenue_share_pct,arpu_usd,arppu_usd,wishlist_prelaunch,total_revenue_usd,is_weekend_release,has_seasonal_event,cross_platform_available,cloud_save_support,is_hit_game,post_30d_revenue_usd,post_30d_rating_count,featured_duration_days,store_platform,country_code_primary,row_checksum_id
1386,Game_1386_Rush,Studio_242,com.studio1484.game1386,Sports,Basketball,Paid,No,Yes,,Everyone,2D Cartoon,Unity,India,Indie,,2022-06-03,2022-04-14,2023-09-09,True,2022-06-21,2022-06-28,0.91,48335,35.76,24.94,8.82,4193,23.6,3.34,2.56,163.95,43.0,3.64,2018,1360,3010.33,0.54,9.35,4.42,3.86,95.58,1.04,5.8,1170,61432.3,False,False,True,False,0,66632.31,1661,7.0,Android,IN,CHK_101385
655,Game_655_Quest,Studio_48,com.studio215.game655,Simulation,City Builder,Freemium,Yes,Yes,Online,Everyone,3D Realistic,Godot,LATAM,Indie,,2024-09-18,2024-05-20,2026-04-18,False,,,0.0,4465,30.32,16.57,10.35,558,19.14,3.13,2.18,127.18,15.0,3.8,424,219,131.7,0.6,7.69,44.08,67.07,38.25,1.15,7.72,1183,2724.52,False,False,False,False,0,2182.82,430,,Android,IN,CHK_100654
1202,Game_1202_Quest,Studio_1219,com.studio99.game1202,Action,Fighting,Freemium,Yes,No,Both,Mature 17+,Anime,Unity,SEA,Indie,,2022-07-04,2022-03-30,2023-09-02,False,,,0.0,41125,31.61,22.17,8.38,2664,24.49,6.54,3.2,333.86,21.0,3.21,4512,3013,557.64,0.97,3.67,26.67,68.25,38.1,0.57,7.35,215,11306.41,False,False,True,True,0,12052.66,4419,,Android,IN,CHK_101201
2414,Game_2414_Rush,Studio_1328,com.studio278.game2414,Sports,Basketball,Free,Yes,Yes,,Teen,Anime,Unity,Global,Mid-size,,2021-06-24,2021-01-24,2022-10-20,True,2021-09-29,2021-10-16,0.0,98590,16.15,9.37,4.65,5158,17.07,2.54,5.81,202.76,29.0,3.12,8595,3260,897.95,1.18,3.32,40.57,21.38,81.56,0.56,5.98,6121,20201.44,False,False,False,False,0,18835.96,12595,17.0,Android,IN,CHK_102413
8218,Game_8218_Rush,Studio_1231,com.studio615.game8218,Strategy,4X,Free,No,Yes,,Teen,Anime,Custom,LATAM,Unknown,,2019-11-25,2019-08-07,2019-12-30,True,2020-01-24,2020-02-07,0.0,43597,18.92,9.3,2.98,1027,16.28,2.86,0.1,258.38,45.0,3.82,2761,1111,2169.46,1.34,6.61,0.0,1.69,100.0,1.0,11.43,1733,32938.54,False,False,False,False,0,21371.29,2886,14.0,Android,IN,CHK_108217
4419,Game_4419_Legends,Studio_2015,com.studio987.game4419,Casual,Hypercasual,Free,No,No,,Everyone,Minimalist,Godot,Europe,Indie,Summer Fest,2024-01-25,2023-11-09,2024-04-19,True,2024-06-07,2024-06-29,0.0,185567,49.96,21.31,12.01,19702,9.88,3.93,2.87,155.24,48.0,3.65,4516,1975,21608.23,1.02,2.96,10.47,5.63,99.98,0.9,4.41,1745,24842.01,False,True,False,True,0,16117.89,3668,22.0,Android,IN,CHK_104418
5206,Game_5206_Dash,Studio_1760,com.studio1847.game5206,Simulation,Tycoon,Free,No,Yes,Online,Teen,Minimalist,Unreal,Europe,Unknown,,2022-11-22,2022-07-12,2024-08-05,True,2023-03-06,2023-03-25,0.0,43417,32.66,22.29,9.98,4486,22.09,1.28,3.0,283.52,55.0,4.2,2659,1937,1880.11,0.22,4.56,1.13,2.46,97.52,0.87,12.5,178,24762.9,False,False,True,True,0,27078.06,2995,19.0,Android,IN,CHK_105205
5479,Game_5479_Tycoon,Studio_741,com.studio991.game5479,Action,Endless Runner,Freemium,No,Yes,,Everyone,Minimalist,Unity,LATAM,Indie,,2020-02-02,2019-12-01,2020-04-09,True,2020-06-30,2020-07-25,0.0,21043,27.36,19.05,10.48,1377,15.08,2.01,1.61,263.63,21.0,4.11,2445,1975,635.86,0.85,3.44,0.0,9.39,100.0,0.76,2.97,999,2149.92,True,False,False,True,0,2231.7,2455,25.0,Android,IN,CHK_105478
4344,Game_4344_Rush,Studio_818,com.studio744.game4344,RPG,Dungeon Crawler,Paid,Yes,Yes,Both,Teen,3D Realistic,Godot,US,Indie,Anime Collab,2021-11-03,2021-06-11,2022-02-13,True,2021-12-08,2021-12-27,2.06,15506,45.1,24.98,16.31,3529,34.62,3.24,2.38,98.97,34.0,3.94,1232,909,168.29,0.69,11.49,41.21,48.74,52.36,0.75,6.5,620,32027.85,False,True,False,False,0,20744.12,1536,19.0,Android,IN,CHK_104343
3045,Game_3045_World,Studio_315,com.studio1973.game3045,Strategy,Card Strategy,Free,No,No,Online,Everyone,2D Cartoon,Custom,Global,Unknown,,2025-02-26,2024-12-04,2025-05-13,False,,,0.0,17791,10.93,8.04,4.91,852,25.09,1.99,3.79,214.98,25.0,2.98,1976,937,1622.66,1.25,0.87,3.47,2.15,98.21,1.37,8.9,2503,1386.43,False,False,False,True,0,1501.07,2658,,Android,IN,CHK_103044
2831,Game_2831_Arena,Studio_793,com.studio785.game2831,Puzzle,Match-3,Free,No,Yes,Online,Everyone,Anime,Custom,India,Mid-size,Halloween,2025-06-18,2025-01-29,2025-11-21,False,,,0.0,43954,24.46,11.8,3.21,887,15.92,3.92,4.21,103.79,35.0,3.19,1738,778,694.71,1.36,5.87,10.57,3.11,98.25,0.55,5.25,273,13573.65,False,True,False,True,0,9678.94,2592,,Android,IN,CHK_102830
6631,Game_6631_Legends,Studio_1873,com.studio1199.game6631,Casual,Party Game,Freemium,Yes,Yes,Online,Teen,3D Realistic,Unity,Global,Indie,,2020-02-19,2019-11-17,2020-02-25,False,,,0.0,38714,21.59,14.8,6.95,3707,22.43,2.88,0.1,298.13,45.0,3.71,3839,2897,5512.29,0.61,5.53,45.79,33.56,59.7,1.39,17.55,994,38081.75,False,False,False,False,0,31845.3,5725,,Android,IN,CHK_106630
329,Game_329_Arena,Studio_1082,com.studio1034.game329,Action,Shooter,Free,Yes,Yes,Both,Everyone,2D Cartoon,Unity,Europe,Indie,,2022-04-04,2021-12-09,2023-10-25,False,,,0.0,43448,34.23,20.37,8.83,3021,22.73,5.31,1.23,236.58,29.0,3.57,4194,2858,1079.88,0.35,3.97,39.24,63.38,30.84,0.55,6.62,784,11774.37,False,False,False,False,0,11050.33,3730,,Android,IN,CHK_100328
4413,Game_4413_Dash,Studio_480,com.studio308.game4413,Racing,Bike Racing,Freemium,Yes,No,Online,Everyone,Pixel,Unity,India,Unknown,,2021-10-27,2021-05-05,2023-07-22,False,,,0.0,30330,25.1,12.19,6.11,1482,11.78,4.28,3.43,337.42,28.0,3.17,2882,1915,1778.35,1.62,2.89,24.42,61.45,36.96,1.19,11.55,158,10232.57,False,False,True,True,0,9463.54,3473,,Android,IN,CHK_104412
6200,Game_6200_Dash,Studio_557,com.studio1482.game6200,Casual,Idle Clicker,Free,No,Yes,Online,Everyone,2D Cartoon,Unity,Europe,AAA,,2018-04-15,2017-11-13,2018-06-17,True,2018-07-01,2018-07-27,0.0,189137,23.58,14.48,4.6,9158,24.17,4.29,2.41,151.11,32.0,3.53,4051,1422,6012.09,0.23,6.82,7.17,4.52,91.89,0.59,2.61,6099,33863.75,True,False,True,False,0,22339.27,5152,26.0,Android,IN,CHK_106199
7558,Game_7558_World,Studio_14,com.studio1425.game7558,Action,Shooter,Freemium,Yes,Yes,Online,Everyone,2D Cartoon,Unreal,US,Indie,Summer Fest,2023-08-22,2023-07-07,2024-05-22,False,,,0.0,42629,22.18,16.5,8.66,3453,18.09,2.44,2.1,35.14,62.0,3.43,4293,3481,3364.3,,5.55,43.13,33.46,62.99,0.5,5.03,794,12347.31,False,True,False,False,0,8344.49,6208,,Android,BR,CHK_107557
2064,Game_2064_Dash,Studio_941,com.studio1416.game2064,Casual,Party Game,Free,Yes,Yes,Online,Everyone,Anime,Godot,Global,AAA,,2018-03-02,2018-01-28,2018-04-01,False,,,0.0,942149,29.16,19.57,10.39,90380,14.86,3.79,1.74,74.78,59.0,4.07,56714,44636,44228.08,0.85,1.92,28.06,23.5,71.7,0.64,5.75,4279,111621.44,False,False,False,True,0,130384.8,45984,,Android,IN,CHK_102063
8850,Game_8850_Legends,Studio_401,com.studio1064.game8850,Simulation,Life Sim,Free,Yes,No,Online,Teen,2D Cartoon,Unity,LATAM,Indie,,2021-01-20,2020-08-01,2022-12-06,False,,,0.0,7860,28.3,14.02,4.78,404,23.72,4.18,2.43,160.53,56.0,3.59,600,211,752.22,0.73,1.28,23.99,81.11,18.16,0.99,14.7,953,1508.01,False,False,True,True,0,1443.37,630,,Android,IN,CHK_108849
3034,Game_3034_Saga,Studio_116,com.studio1185.game3034,Puzzle,Sudoku,Free,Yes,Yes,Online,Teen,2D Cartoon,Unity,Global,Mid-size,Halloween,2019-06-07,,2019-09-04,True,2019-08-21,2019-09-17,0.0,6467265,17.16,6.68,4.08,14411,24.58,2.48,4.5,656.3903398974777,40.0,3.26,20680,10062,254780.0340468236,0.96,6.43,31.92,50.05,51.32,0.68,2.98,1523,928196.1624449416,False,True,False,True,0,893540.37,26349,27.0,Android,IN,CHK_103033
8523,Game_8523_Tycoon,Studio_2077,com.studio1010.game8523,Puzzle,Physics Puzzle,Freemium,Yes,Yes,Online,Teen,Anime,Unreal,India,Indie,IPL,2019-12-17,2019-11-12,2020-07-23,False,,,0.0,47647,28.13,11.79,7.85,3151,14.41,4.14,3.02,321.19,48.0,3.41,3143,1960,3477.73,0.92,4.47,42.03,70.59,26.7,0.92,5.52,407,12153.92,False,True,True,True,0,14228.13,4419,,Android,IN,CHK_108522
4195,Game_4195_Quest,Studio_718,com.studio1243.game4195,RPG,Dungeon Crawler,Free,Yes,Yes,,Mature 17+,2D Cartoon,Unreal,SEA,Indie,,2025-08-02,,2025-11-18,False,,,0.0,13113,37.94,17.91,11.85,2138,36.16,3.51,2.8,123.03,24.0,3.78,1198,476,540.76,,5.63,36.69,49.47,40.03,2.16,29.24,1568,21822.11,True,False,False,False,0,19062.58,1229,,Android,IN,CHK_104194
3449,Game_3449_Quest,Studio_1002,com.studio723.game3449,RPG,MMORPG,Freemium,No,No,,Everyone,3D Realistic,Custom,LATAM,Indie,,2023-03-22,2022-12-01,2024-08-06,False,,,0.0,344131,40.19,22.07,8.72,25471,25.27,5.84,3.72,31.99,5.0,3.56,23775,11765,6647.58,1.36,3.09,1.74,1.56,100.0,1.15,16.09,863,171228.35,False,False,False,True,0,145716.37,26665,,Android,IN,CHK_103448
8207,Game_8207_Dash,Studio_1149,com.studio487.game8207,Racing,Arcade Racing,Paid,Yes,Yes,,Teen,Minimalist,Unity,SEA,Indie,,2023-05-09,2022-11-12,2023-06-28,False,,,2.84,184947,39.22,23.23,11.52,15212,25.46,2.49,4.62,109.52,31.0,3.75,16641,7938,2746.76,1.09,11.23,28.04,39.52,65.37,2.05,,227,844300.49,False,False,True,False,0,967394.53,20192,,Android,IN,CHK_108206
1282,Game_1282_Dash,Studio_1888,com.studio1518.game1282,Casual,Idle Clicker,Paid,No,Yes,,Teen,3D Realistic,Unity,SEA,Indie,,2022-07-30,2022-04-10,2024-04-03,False,,,1.63,394402,17.6,12.71,6.64,32010,14.37,2.44,0.51,261.04,55.0,3.82,41232,31063,11410.98,0.68,11.57,17.19,9.66,88.47,1.08,11.5,1139,993738.25,True,False,False,False,0,1129946.26,57371,,Android,IN,CHK_101281
3020,Game_3020_Tycoon,Studio_1677,com.studio2164.game3020,Racing,Bike Racing,Free,Yes,No,Both,Teen,3D Realistic,Godot,US,Indie,,2018-06-11,2018-02-01,2019-08-11,False,,,0.0,144108,29.66,11.72,3.57,4462,25.38,1.55,2.13,86.93,44.0,3.65,10847,3812,1296.44,0.97,0.45,7.19,37.92,63.44,0.72,7.55,35,4992.31,False,False,False,True,0,4699.97,14154,,Android,IN,CHK_103019
3030,Game_3030_Dash,Studio_629,com.studio1143.game3030,Racing,Arcade Racing,Free,Yes,Yes,Both,Everyone,2D Cartoon,Unity,India,Mid-size,,2022-08-16,2022-06-26,2023-10-04,False,,,0.0,77946,32.24,13.3,6.6,4338,16.72,4.24,2.44,343.8,17.0,3.53,9047,5462,3880.69,0.24,5.58,38.95,33.45,65.27,1.04,4.95,966,22036.36,False,False,False,True,0,14256.44,8419,,Android,IN,CHK_103029
3618,Game_3618_Dash,Studio_508,com.studio969.game3618,Simulation,Life Sim,Subscription,No,No,,Everyone,3D Realistic,Unity,LATAM,Mid-size,Halloween,2020-09-26,2020-06-01,2020-11-08,True,2020-10-30,2020-11-16,5.53,35614,19.09,9.25,3.84,1410,15.63,4.52,3.78,328.04,81.0,3.79,2294,913,1614.3,0.73,0.1,15.66,7.35,100.0,1.14,9.55,469,171138.37,True,True,True,True,0,116707.56,2731,17.0,Android,IN,CHK_103617
2637,Game_2637_Quest,Studio_762,com.studio1836.game2637,Action,Fighting,Subscription,Yes,No,Online,Everyone,Anime,Unity,SEA,Indie,,2018-04-20,2018-03-16,2019-03-20,True,2018-06-12,2018-06-27,1.84,470166,11.75,8.64,4.36,17271,40.61,2.99,2.81,311.84,3.0,3.68,11786,4397,5997.84,0.62,2.09,30.52,32.11,73.53,0.29,1.31,566,688516.19,False,False,False,True,0,633277.46,16429,15.0,Android,IN,CHK_102636
7923,Game_7923_Dash,Studio_1194,com.studio849.game7923,RPG,Dungeon Crawler,Freemium,Yes,Yes,Online,Everyone,Pixel,Custom,Global,Unknown,,2019-01-30,2018-09-22,2019-06-24,True,2019-07-19,2019-07-27,0.0,37410,34.13,14.38,5.19,1705,31.37,5.76,3.34,96.51,34.0,3.36,2378,1380,8998.51,0.76,3.7,31.15,78.16,14.04,1.1,15.1,341,21060.3,False,False,False,True,0,16821.93,2750,8.0,Android,IN,CHK_107922
9796,Game_9796_Tycoon,Studio_1652,com.studio44.game9796,Casual,Idle Clicker,Free,No,No,,Everyone,Anime,Unity,US,Mid-size,IPL,2019-04-14,2019-02-02,2019-06-27,True,2019-04-21,2019-04-29,0.0,77054,26.25,16.42,8.66,8421,24.89,3.55,1.12,269.66,28.0,4.08,6029,3522,1530.06,1.06,3.88,10.03,3.25,100.0,0.33,1.12,965,3601.85,True,True,False,True,0,4196.79,5327,8.0,Android,IN,CHK_109795
4632,Game_4632_Saga,Studio_1783,com.studio1623.game4632,Sports,Basketball,Free,No,No,Online,Everyone,Anime,Unity,LATAM,Indie,,2025-05-22,2024-12-13,2025-07-17,False,,,0.0,53116,37.3,14.35,6.77,3694,12.21,2.99,2.67,141.73,47.0,3.56,5880,2468,2523.68,,2.9,6.35,0.97,97.7,0.53,6.18,1602,9589.82,False,False,False,False,0,8623.48,5372,,Android,IN,CHK_104631
3019,Game_3019_Tycoon,Studio_349,com.studio268.game3019,Puzzle,Physics Puzzle,Freemium,Yes,No,,Everyone,Minimalist,Unity,India,Mid-size,,2020-01-07,2019-11-29,2021-11-02,False,,,0.0,87058,34.41,17.67,6.35,3633,17.5,3.67,1.29,83.9,28.0,3.76,9233,4180,,0.35,1.67,32.52,53.14,48.8,0.79,8.09,730,12116.23,False,False,False,True,0,8949.36,8741,,Android,IN,CHK_103018
2946,Game_2946_Tycoon,Studio_1007,com.studio1195.game2946,Puzzle,Match-3,Paid,No,No,,Teen,3D Realistic,Unity,US,Mid-size,Halloween,2025-03-09,2024-10-01,2026-10-13,True,2025-06-06,2025-06-24,3.16,22711,36.54,12.92,5.34,1164,15.5,3.95,2.34,150.57,43.0,3.47,883,666,2892.0,0.47,10.21,1.72,3.72,93.45,0.24,2.09,1757,45173.55,True,True,True,False,0,31310.14,1046,18.0,Android,IN,CHK_102945
5033,Game_5033_Saga,Studio_1280,com.studio2101.game5033,Simulation,City Builder,Freemium,Yes,Yes,Both,Mature 17+,Anime,Unity,Global,Indie,Christmas,2023-07-31,2023-05-06,2024-04-27,True,2023-11-27,2023-12-16,0.0,414010,22.16,13.63,3.59,15940,12.46,4.32,3.69,128.55,55.0,3.66,26531,12247,,0.94,0.51,31.49,51.92,45.69,0.78,10.14,294,22915.96,False,True,True,False,0,22003.11,38724,19.0,Android,IN,CHK_105032
4059,Game_4059_Saga,Studio_2029,com.studio2135.game4059,Simulation,City Builder,Paid,Yes,Yes,Online,Everyone,3D Realistic,Unity,US,Indie,,2019-10-17,2019-05-26,2020-08-15,False,,,1.41,1128333,31.41,13.62,5.02,45639,22.49,3.94,2.72,233.03,12.0,4.13,57314,25628,3498.1,,13.58,33.92,56.25,42.62,1.13,5.48,886,1863849.41,False,False,True,False,0,1895495.61,73076,,Android,US,CHK_104058
6522,Game_6522_Quest,Studio_524,com.studio1814.game6522,Strategy,Auto Chess,Freemium,Yes,Yes,,Teen,Anime,Godot,Global,Unknown,,2018-10-12,2018-07-03,2019-04-23,False,,,0.0,334205,29.3,10.49,3.9,16163,20.84,1.97,2.6,256.3,56.0,3.64,34465,21536,3882.48,0.73,5.49,15.18,41.54,59.97,1.41,18.44,1121,339070.5,False,False,True,False,0,352082.79,29940,,Android,IN,CHK_106521
2664,Game_2664_Legends,Studio_1141,com.studio1013.game2664,Racing,Bike Racing,Freemium,No,No,Online,Everyone,2D Cartoon,Unity,Global,AAA,,2025-12-13,2025-07-29,2027-04-28,False,,,0.0,630851,40.79,29.19,12.6,66121,13.24,3.29,3.66,119.8,4.0,3.36,70632,29973,6084.87,1.05,0.8,25.3,2.77,88.32,0.87,8.15,987,46150.07,True,False,True,False,0,51453.72,79006,,Android,IN,CHK_102663
8411,Game_8411_Dash,Studio_25,com.studio1058.game8411,Racing,Drag Racing,Free,Yes,No,Online,Teen,Anime,Godot,Europe,Indie,,2024-02-25,2023-12-01,2025-09-15,True,2024-05-09,2024-05-26,0.0,218074,34.38,24.64,10.26,14666,16.99,4.59,0.59,197.09,14.0,4.23,17563,7592,7749.22,0.76,0.59,40.08,71.65,36.94,0.35,1.36,152,3513.27,True,False,True,True,0,3169.95,20585,17.0,Android,IN,CHK_108410
1283,Game_1283_Tycoon,Studio_484,com.studio1357.game1283,Strategy,4X,Free,Yes,Yes,Online,Everyone,2D Cartoon,Unity,Europe,Unknown,,2023-10-04,2023-09-19,2025-01-30,False,,,0.0,84577,29.8,19.75,8.02,5712,8.62,5.02,3.16,182.93,18.0,3.32,5207,3336,3324.78,1.25,5.42,37.38,62.1,40.85,0.39,,1812,23423.39,False,False,False,True,0,20799.5,6581,,Android,IN,CHK_101282
3724,Game_3724_Dash,Studio_763,com.studio1923.game3724,Strategy,Tower Defense,Freemium,Yes,Yes,,Everyone,Anime,Godot,LATAM,Indie,,2021-12-10,2021-08-05,2022-01-21,False,,,0.0,38227,31.26,13.73,4.16,1170,8.08,3.56,2.17,296.97,41.0,3.56,3909,1682,2196.37,0.79,6.67,48.83,70.08,27.81,0.58,7.77,751,19982.88,False,False,True,True,0,21871.85,5544,,Android,IN,CHK_103723
1363,Game_1363_Dash,Studio_338,com.studio1679.game1363,Action,Fighting,Free,Yes,No,Both,Teen,2D Cartoon,Unity,LATAM,Unknown,,2018-10-13,2018-07-22,2020-01-08,True,2019-01-01,2019-01-27,0.0,1120308,41.88,23.38,6.53,100491,19.17,3.19,2.38,165.08,43.0,3.68,115478,52600,39639.9,0.57,4.49,33.32,36.58,60.29,0.22,2.99,3649,160447.55,True,False,False,False,0,141109.26,126235,26.0,Android,IN,CHK_101362
8205,Game_8205_Quest,Studio_1997,com.studio1591.game8205,Puzzle,Sudoku,Freemium,Yes,Yes,,Everyone,3D Realistic,Godot,India,Indie,,2023-04-29,2023-01-23,2024-12-20,False,,,0.0,53538,36.08,23.5,13.34,6774,15.56,3.57,2.8,229.78,10.0,3.64,5615,3199,,0.88,3.64,36.98,50.53,52.51,2.95,10.57,974,21350.15,True,False,False,True,0,21320.69,7804,,Android,IN,CHK_108204
1438,Game_1438_Arena,Studio_1928,com.studio1357.game1438,Action,Battle Royale,Free,No,No,Local,Teen,Pixel,Godot,India,Indie,,2019-10-31,2019-08-26,2021-08-31,True,2020-01-20,2020-01-25,0.0,330724,21.66,11.18,4.53,13953,15.38,1.46,2.7,306.99,63.0,3.53,23297,17970,2099.98,0.93,0.79,14.33,3.72,92.63,0.33,3.45,3978,9613.72,False,False,False,False,0,11083.07,33718,5.0,Android,IN,CHK_101437
9774,Game_9774_Dash,Studio_1292,com.studio1206.game9774,Action,Shooter,Free,Yes,Yes,Online,Teen,Pixel,Godot,LATAM,Indie,,2020-05-03,,2021-04-05,False,,,0.0,24589,44.52,28.66,14.18,4133,19.55,2.79,3.73,143.6,32.0,3.68,929,473,,0.53,6.73,26.0,48.45,50.34,0.67,8.2,35,13892.06,True,False,False,True,0,11467.21,1223,,Android,IN,CHK_109773
4831,Game_4831_Rush,Studio_297,com.studio573.game4831,Casual,Hypercasual,Free,Yes,No,Online,Teen,2D Cartoon,Unity,US,AAA,Halloween,2024-08-16,2024-02-28,2025-05-23,True,2024-08-28,2024-09-16,0.0,668623,47.11,16.95,4.85,37724,15.22,2.31,4.26,343.83,26.0,3.26,24175,14806,14463.49,0.62,2.18,21.6,81.32,23.59,0.27,2.62,602,40633.59,False,True,True,True,0,26263.71,34328,19.0,Android,IN,CHK_104830
57,Game_57_Legends,Studio_456,com.studio1161.game57,RPG,MMORPG,Freemium,Yes,Yes,,Everyone,Minimalist,Custom,US,Mid-size,,2025-08-01,2025-05-03,2025-11-22,False,,,0.0,28836,52.31,25.58,14.16,3435,25.81,4.6,3.3,50.57,34.0,3.82,3300,2171,794.9,0.94,3.36,53.59,48.55,53.97,0.42,3.37,1840,3817.4,False,False,False,True,0,3378.39,4514,,Android,US,CHK_100056
7573,Game_7573_Dash,Studio_497,com.studio1216.game7573,Action,Shooter,Free,No,No,Both,Everyone,2D Cartoon,Godot,Europe,Indie,,2021-06-16,2021-04-04,2021-07-14,True,2021-07-17,2021-07-23,0.0,39721,24.07,13.52,6.06,2060,8.71,3.52,1.64,217.37,41.0,3.65,4255,2528,1795.59,1.46,4.47,0.0,1.83,99.95,0.49,3.76,702,6675.99,False,False,False,True,0,6638.07,4708,6.0,Android,IN,CHK_107572
9142,Game_9142_Dash,Studio_1659,com.studio1597.game9142,Puzzle,Physics Puzzle,Freemium,No,Yes,,Everyone,3D Realistic,Unity,US,Indie,,2019-10-07,2019-07-02,2020-04-04,False,,,0.0,7648,28.5,18.58,11.05,739,22.9,3.59,4.25,50.35,33.0,3.8,327,135,377.48,0.12,4.67,0.0,0.37,97.63,1.06,12.1,979,4321.66,False,False,False,True,0,4475.1,418,,Android,IN,CHK_109141
7384,Game_7384_Arena,Studio_1309,com.studio899.game7384,Action,Fighting,Freemium,Yes,Yes,Online,Teen,Minimalist,Unity,SEA,Indie,,2023-03-20,2022-12-25,2024-08-03,False,,,0.0,23934,38.21,24.72,9.28,2595,9.2,3.55,3.04,136.99,65.0,3.63,1482,1031,1371.04,0.9,9.2,32.43,44.77,64.36,2.07,,3053,55719.03,False,False,True,True,0,50465.94,1599,,Android,IN,CHK_107383
1845,Game_1845_Dash,Studio_983,com.studio1956.game1845,Strategy,Card Strategy,Subscription,Yes,Yes,Online,Everyone,2D Cartoon,Custom,India,Indie,Halloween,2022-12-24,2022-07-11,2024-10-09,True,2022-12-31,2023-01-14,2.42,348661,26.81,14.7,9.59,40871,25.4,3.09,2.62,280.11,14.0,3.49,19993,11175,54899.89,1.35,6.6,37.06,77.66,14.17,0.66,8.03,142,789808.16,True,True,False,False,0,707818.69,16670,14.0,Android,IN,CHK_101844
3544,Game_3544_World,Studio_858,com.studio387.game3544,Puzzle,Word,Paid,Yes,Yes,Online,Everyone,3D Realistic,Unity,US,Indie,,2022-04-06,2022-01-18,2022-08-03,False,,,3.69,229226,33.01,17.1,4.42,7961,18.52,3.88,0.1,173.44,13.0,3.79,11291,8165,4339.39,0.36,14.83,24.22,27.75,68.9,0.71,2.6,1326,633194.53,False,False,False,False,0,750741.17,12186,,Android,IN,CHK_103543
8733,Game_8733_Rush,Studio_66,com.studio388.game8733,Casual,Hypercasual,Freemium,Yes,Yes,,Teen,Anime,Unity,Europe,Mid-size,,2019-06-22,2019-05-02,2019-07-14,False,,,0.0,134081,34.69,13.48,8.67,7513,17.56,3.01,2.42,86.01,69.0,3.26,9157,7120,28854.95,0.96,6.68,25.89,27.93,72.89,0.91,7.27,3152,65698.1,True,False,True,True,0,55386.77,7763,,Android,IN,CHK_108732
9229,Game_9229_Arena,Studio_2111,com.studio477.game9229,Puzzle,Word,Free,Yes,No,Online,Teen,Anime,Custom,SEA,Indie,,2023-06-07,2023-05-13,2023-11-05,False,,,0.0,42252,41.05,27.92,14.67,3720,8.66,5.21,3.47,56.79,25.0,4.29,4729,2664,1588.26,0.92,5.36,14.39,62.01,37.37,0.28,3.11,616,7203.83,False,False,True,True,0,8492.91,6465,,Android,IN,CHK_109228
2881,Game_2881_Tycoon,Studio_2102,com.studio1448.game2881,Casual,Idle Clicker,Freemium,Yes,Yes,Both,Mature 17+,Pixel,Unity,US,AAA,,2018-01-15,2017-08-11,2019-07-31,False,,,0.0,81506,20.25,10.18,4.26,4216,3.94,4.97,2.17,497.34,33.0,3.66,6158,5014,3434.87,0.66,1.83,24.33,79.91,19.14,0.63,6.61,5407,10166.94,False,False,True,False,0,11383.56,6336,,Android,US,CHK_102880
1744,Game_1744_Arena,Studio_662,com.studio1507.game1744,RPG,Turn-Based,Paid,No,No,,Everyone,2D Cartoon,Unity,India,Unknown,,2022-02-21,2022-01-20,2023-04-19,False,,,5.48,1861147,37.62,17.55,11.94,202677,27.86,3.9,2.89,203.29,42.0,3.68,116377,85792,58357.59,0.62,8.62,6.94,5.04,86.86,0.68,9.11,370,7758788.35,False,False,True,True,1,5064449.8,112122,,Android,IN,CHK_101743
9708,Game_9708_Tycoon,Studio_2099,com.studio1521.game9708,Casual,Party Game,Paid,Yes,No,Online,Everyone,3D Realistic,Unity,Europe,Indie,,2024-08-27,2024-07-13,2026-05-04,False,,,2.71,177260,21.93,14.21,8.5,15854,10.99,5.38,3.75,183.05,23.0,3.84,5554,3725,11323.34,0.87,10.93,22.52,63.36,33.26,3.84,13.82,394,611609.18,False,False,False,False,0,477378.45,6741,,Android,IN,CHK_109707
9140,Game_9140_Legends,Studio_1119,com.studio1061.game9140,Racing,Arcade Racing,Free,Yes,No,Online,Everyone,2D Cartoon,Custom,Global,Unknown,,2020-01-16,2019-08-06,2021-11-24,True,2020-03-12,2020-03-18,0.0,26665,17.85,12.23,5.58,1428,18.24,4.63,4.65,223.46,56.0,3.27,1804,692,4823.97,,3.61,27.06,76.93,24.89,2.35,26.39,58,25519.11,False,False,False,True,0,18871.88,2339,6.0,Android,IN,CHK_109139
4327,Game_4327_Saga,Studio_245,com.studio1958.game4327,Puzzle,Sudoku,Free,Yes,Yes,,Mature 17+,2D Cartoon,Unity,Global,Indie,,2025-12-01,2025-10-25,2026-04-15,False,,,0.0,20250,23.79,12.17,4.06,519,10.42,3.94,0.1,128.59,8.0,4.23,1672,1320,915.62,1.47,5.45,22.42,36.98,64.84,0.52,6.62,1296,7340.91,False,False,False,False,0,5225.8,1833,,Android,US,CHK_104326
